id,name,height_m,footprint_wkt,source_dataset
dcdf7ce5-87f0-45e7-b54b-6e3f717cdee5,,5.043398857116699,"POLYGON ((-63.5760405 44.6445199, -63.5759672 44.6443744, -63.5758748 44.6443978, -63.5759445 44.6445445, -63.5760405 44.6445199))",OpenStreetMap
18c2f517-25d0-465a-9ef9-daaeeb3fc3b6,,5.712242603302002,"POLYGON ((-63.5766139 44.6448379, -63.5765938 44.6448001, -63.576511 44.6448217, -63.5765294 44.6448583, -63.5763888 44.6448944, -63.5764199 44.6449561, -63.5764811 44.6449404, -63.5764928 44.6449634, -63.5765916 44.644938, -63.5765983 44.6449513, -63.5766369 44.6449414, -63.5766311 44.6449299, -63.5766606 44.6449223, -63.5766676 44.6449359, -63.5767969 44.6449027, -63.5767464 44.6448038, -63.5766139 44.6448379))",OpenStreetMap
40b7af3c-1ed7-48eb-b1f8-7e83ff5d4d4f,,,"POLYGON ((-63.5768105 44.6446498, -63.5767413 44.6446664, -63.5767626 44.644711, -63.5767838 44.6447557, -63.5768539 44.6447387, -63.5768105 44.6446498))",OpenStreetMap
d4a131a5-3aff-4632-84a1-503649816bed,,,"POLYGON ((-63.5767838 44.6447557, -63.5767626 44.644711, -63.5767042 44.6447254, -63.576733 44.644782, -63.5767901 44.6447681, -63.5767838 44.6447557))",OpenStreetMap
8ffc8197-d36c-40d8-9246-95b9010650fb,,,"POLYGON ((-63.5767413 44.6446664, -63.5768105 44.6446498, -63.5768232 44.6446462, -63.5767457 44.6444837, -63.5766638 44.6445035, -63.5767413 44.6446664))",OpenStreetMap
f97b3a09-c529-465d-9c01-2b025fafb3ba,Cambridge Military Library,,"POLYGON ((-63.5767741 44.6442479, -63.5765679 44.6442987, -63.5765915 44.6443477, -63.5765728 44.6443522, -63.5765851 44.6443776, -63.5766095 44.6443718, -63.5766429 44.644435, -63.5767222 44.6444181, -63.5767234 44.6444206, -63.5767672 44.6444099, -63.5767536 44.6443815, -63.5767685 44.6443779, -63.5767504 44.6443435, -63.5768131 44.6443278, -63.5768149 44.6443322, -63.576911 44.6443084, -63.5768674 44.6442181, -63.5767712 44.6442417, -63.5767741 44.6442479))",OpenStreetMap
12dcf836-fba9-44d4-9ba1-8bac6b49bfd7,,7.239878177642822,"POLYGON ((-63.577322 44.6444195, -63.5772741 44.6443204, -63.5771058 44.6443647, -63.5771554 44.6444593, -63.5771766 44.6444536, -63.5771883 44.6444759, -63.5772212 44.6444671, -63.5772628 44.6445463, -63.5772261 44.6445561, -63.577238 44.6445788, -63.5772138 44.6445852, -63.5772628 44.6446786, -63.577428 44.644636, -63.5773792 44.6445379, -63.5773699 44.6445407, -63.5773083 44.6444232, -63.577322 44.6444195))",OpenStreetMap
81138814-3a1c-49f2-981c-c6e69bce0958,Officers Mess,,"POLYGON ((-63.578064 44.6444738, -63.5780462 44.6444777, -63.5780402 44.6444868, -63.5780414 44.6444894, -63.5779763 44.6445049, -63.5779738 44.6445004, -63.5779907 44.6444963, -63.5779617 44.6444351, -63.5779703 44.644433, -63.5779633 44.6444182, -63.5779198 44.6444291, -63.5779268 44.6444439, -63.57786 44.64446, -63.5778592 44.6444585, -63.5778472 44.6444543, -63.577822 44.6444605, -63.5778217 44.644473, -63.5778221 44.644474, -63.5777188 44.6444954, -63.5777303 44.6445224, -63.5777001 44.6445292, -63.5777162 44.6445667, -63.577533 44.6446116, -63.5775636 44.644673, -63.5776966 44.6446399, -63.5777021 44.6446519, -63.577731 44.6446451, -63.5777244 44.6446307, -63.5777536 44.6446238, -63.57776 44.6446376, -63.5777905 44.6446305, -63.5777847 44.6446179, -63.577835 44.6446061, -63.5778458 44.6446297, -63.5778281 44.6446515, -63.5778545 44.6446611, -63.5778818 44.6446279, -63.5779294 44.6446168, -63.5779334 44.6446252, -63.577988 44.6446124, -63.5780136 44.6446678, -63.5781038 44.6446468, -63.5780925 44.6446156, -63.5781243 44.6446081, -63.5780982 44.6445516, -63.5780818 44.6445555, -63.5780776 44.6445464, -63.5781185 44.6445356, -63.5780917 44.6444775, -63.5780776 44.6444808, -63.5780765 44.6444784, -63.578064 44.6444738))",OpenStreetMap
f900854d-4435-4bd5-a292-0c3b38e179a1,,12.900769233703613,"POLYGON ((-63.5758905 44.6457721, -63.5760003 44.6459855, -63.5762486 44.6459207, -63.5761388 44.6457074, -63.5758905 44.6457721))",OpenStreetMap
77cb6b74-6653-4f8a-8639-23c512168c3c,,,"POLYGON ((-63.5754031 44.6457261, -63.5753599 44.6456367, -63.5751323 44.6456923, -63.5751537 44.6457369, -63.5751815 44.6457944, -63.5753868 44.6457443, -63.5754031 44.6457261))",OpenStreetMap
d857e7ca-b8ed-48d3-8114-a5ee05641fd8,,,"POLYGON ((-63.5760805 44.6463574, -63.5760382 44.6462721, -63.5759181 44.6463023, -63.5759604 44.6463876, -63.5760805 44.6463574))",OpenStreetMap
bdfdc2c3-429f-4bd9-9271-75503275ab50,,,"POLYGON ((-63.5760313 44.6462288, -63.5759993 44.6461643, -63.5758613 44.646199, -63.5758933 44.6462635, -63.5760313 44.6462288))",OpenStreetMap
f5679e96-fd2e-40f5-8cae-839c96cf039f,,,"POLYGON ((-63.5758256 44.6461442, -63.5760557 44.6460901, -63.5760169 44.6460066, -63.5759736 44.6460168, -63.5759594 44.6459865, -63.5757727 44.6460304, -63.5758256 44.6461442))",OpenStreetMap
7d21ef10-c584-436e-a0b2-3c5bee10be26,Harbour Ridge Apartments,19.729433059692383,"POLYGON ((-63.576283 44.6463831, -63.5764461 44.6463421, -63.5763228 44.6460936, -63.5761745 44.6461309, -63.5761899 44.6461618, -63.5760328 44.6462013, -63.5761295 44.6463962, -63.5762717 44.6463604, -63.576283 44.6463831))",OpenStreetMap
68e87adc-f9dd-4e01-a797-1e8d58f2e52e,The Halifax Visiting Dispensary Building,,"POLYGON ((-63.5764361 44.6465751, -63.5765531 44.6465455, -63.5764951 44.6464295, -63.5763781 44.6464592, -63.5764361 44.6465751))",OpenStreetMap
18a7ca68-6227-435e-b6d2-7e97979531c2,Nova Centre,17.486976623535156,"POLYGON ((-63.5754568 44.6468281, -63.5758921 44.646716, -63.5754589 44.6458645, -63.5749336 44.6459965, -63.5743913 44.6461394, -63.5748265 44.6469949, -63.5752876 44.6468761, -63.5752011 44.6467059, -63.5752793 44.6466857, -63.5753722 44.6466618, -63.5754568 44.6468281))",OpenStreetMap
e26bdb03-f0b3-4dd0-8b89-4425c255bc19,,,"POLYGON ((-63.5763706 44.6468262, -63.5763316 44.6467441, -63.5761662 44.6467912, -63.5762333 44.6469194, -63.5763965 44.6468805, -63.5763706 44.6468262))",OpenStreetMap
1ebd6f7a-583e-4c58-900c-248c50312944,,,"POLYGON ((-63.5764194 44.6468137, -63.5763784 44.6467346, -63.5763316 44.6467441, -63.5763706 44.6468262, -63.5764194 44.6468137))",OpenStreetMap
92f4a623-5ccf-4c05-b31a-bd4426f66cdc,,,"POLYGON ((-63.5763965 44.6468805, -63.5764552 44.6468659, -63.5764356 44.6468302, -63.5764256 44.6468106, -63.5764194 44.6468137, -63.5763706 44.6468262, -63.5763965 44.6468805))",OpenStreetMap
ba0ef092-344f-427c-b180-35ab3cae63f2,,,"POLYGON ((-63.5763965 44.6468805, -63.5762333 44.6469194, -63.5763651 44.6471696, -63.5765824 44.6471106, -63.5764552 44.6468659, -63.5763965 44.6468805))",OpenStreetMap
d586db97-1258-4b00-822c-b17cd3fc5368,,,"POLYGON ((-63.5767821 44.6470618, -63.5768182 44.6470525, -63.5766775 44.6467691, -63.5764356 44.6468302, -63.5764552 44.6468659, -63.5765824 44.6471106, -63.5766374 44.6470976, -63.5766904 44.6470851, -63.5767821 44.6470618))",OpenStreetMap
36ecf9d3-c74e-4faa-aa89-05b3b39a0698,,,"POLYGON ((-63.5766775 44.6467691, -63.5766262 44.6466624, -63.5763746 44.646725, -63.5763784 44.6467346, -63.5764194 44.6468137, -63.5764256 44.6468106, -63.5764356 44.6468302, -63.5766775 44.6467691))",OpenStreetMap
0152dd7b-ceb7-4db5-ba6c-c677b3417517,Homburg Building,8.5,"POLYGON ((-63.5769262 44.6472804, -63.5768182 44.6470525, -63.5767821 44.6470618, -63.5766904 44.6470851, -63.5766374 44.6470976, -63.5765824 44.6471106, -63.5763651 44.6471696, -63.5764722 44.6473682, -63.5765958 44.6476198, -63.5769264 44.6475376, -63.57689 44.6474636, -63.5769875 44.6474393, -63.5769813 44.6474269, -63.5769964 44.6474231, -63.5769262 44.6472804))",OpenStreetMap
cb8eccdd-aee2-47e3-b286-8b0d0c643e6b,,5.0,"MULTIPOLYGON (((-63.5775891 44.6475391, -63.5777246 44.6475013, -63.577654 44.6473731, -63.5775185 44.6474109, -63.5775891 44.6475391), (-63.577567 44.6474704, -63.5775669 44.6474461, -63.5775869 44.6474264, -63.5776193 44.6474188, -63.5776519 44.6474263, -63.577672 44.6474459, -63.5776722 44.6474702, -63.5776521 44.6474899, -63.5776196 44.6474975, -63.5775871 44.64749, -63.577567 44.6474704)), ((-63.5776195 44.6474836, -63.5776406 44.6474787, -63.5776536 44.6474659, -63.5776536 44.6474502, -63.5776405 44.6474375, -63.5776194 44.6474327, -63.5775984 44.6474376, -63.5775854 44.6474504, -63.5775855 44.6474661, -63.5775985 44.6474788, -63.5776195 44.6474836)))",OpenStreetMap
6d74b3f9-79b7-4aa0-9ba0-0144b4be3278,Scotiabank Centre,21.942848205566406,"POLYGON ((-63.5763586 44.6486633, -63.5763836 44.6487016, -63.5765359 44.6487523, -63.5772671 44.6485673, -63.5772717 44.6485504, -63.5772551 44.6485072, -63.5773282 44.6483862, -63.5774603 44.6483488, -63.5771845 44.6478026, -63.5771737 44.6478055, -63.5771533 44.6477781, -63.5771355 44.647764, -63.5770999 44.6477485, -63.5770529 44.6477442, -63.576998 44.6477514, -63.5769733 44.6477075, -63.5767608 44.6477604, -63.5767135 44.64775, -63.5766988 44.6477498, -63.5762369 44.6478672, -63.5761776 44.6479549, -63.576045 44.6479914, -63.5760877 44.6480763, -63.5760228 44.6480909, -63.5762929 44.6486276, -63.5763309 44.648618, -63.5763395 44.6486352, -63.5763586 44.6486633))",OpenStreetMap
70c759fd-b48f-4726-bb1d-92da66032958,Armoyan Centre,,"POLYGON ((-63.5762929 44.6486276, -63.5760228 44.6480909, -63.5759903 44.6480989, -63.5759142 44.6479475, -63.5757482 44.6479906, -63.5757322 44.6480114, -63.5754075 44.6480938, -63.5755852 44.648462, -63.5755965 44.6484645, -63.5757844 44.6488547, -63.5758606 44.6488797, -63.5763414 44.6487596, -63.5763836 44.6487016, -63.5763586 44.6486633, -63.5763395 44.6486352, -63.5763309 44.648618, -63.5762929 44.6486276))",OpenStreetMap
084b71e3-a754-4f50-9d68-332fcde07930,,,"POLYGON ((-63.5755551 44.6478808, -63.5757772 44.6478227, -63.575723 44.6477143, -63.575496 44.6477709, -63.5755321 44.6478415, -63.5755551 44.6478808))",OpenStreetMap
fadc730b-8c35-4f2b-ad0f-15335b84da15,,,"POLYGON ((-63.5755207 44.6478439, -63.5755321 44.6478415, -63.575496 44.6477709, -63.575401 44.6477963, -63.5752817 44.6478288, -63.5753378 44.6479361, -63.5755421 44.6478837, -63.5755207 44.6478439))",OpenStreetMap
5c0c03d8-174f-4237-ae49-36c264d70271,,,"POLYGON ((-63.5752374 44.6477452, -63.5752817 44.6478288, -63.575401 44.6477963, -63.5753584 44.6477152, -63.5753327 44.6477208, -63.575322 44.647701, -63.5753204 44.6476977, -63.5752633 44.6477119, -63.5752551 44.6477176, -63.5752312 44.6477241, -63.5751987 44.6477331, -63.5752102 44.6477531, -63.5752374 44.6477452))",OpenStreetMap
5cda01ae-3979-423a-8ecb-419ba07d9d0a,,,"POLYGON ((-63.575496 44.6477709, -63.5754623 44.647703, -63.5754454 44.6477076, -63.5754254 44.6476692, -63.5753765 44.6476821, -63.5753778 44.647686, -63.575322 44.647701, -63.5753327 44.6477208, -63.5753584 44.6477152, -63.575401 44.6477963, -63.575496 44.6477709))",OpenStreetMap
7c9f6494-a1fd-4f02-9a0b-0eec2a383d29,,,"POLYGON ((-63.5753765 44.6476821, -63.5754254 44.6476692, -63.5754454 44.6477076, -63.5754623 44.647703, -63.5753943 44.6475647, -63.5752126 44.6476127, -63.5752207 44.6476278, -63.5752052 44.6476316, -63.575222 44.6476645, -63.5752042 44.6476696, -63.5752312 44.6477241, -63.5752551 44.6477176, -63.5752633 44.6477119, -63.5753204 44.6476977, -63.575322 44.647701, -63.5753778 44.647686, -63.5753765 44.6476821))",OpenStreetMap
a1a30812-9267-4548-add3-03c2dc402067,,,"POLYGON ((-63.5753943 44.6475647, -63.5753996 44.6475631, -63.5753475 44.6474609, -63.5751422 44.6475134, -63.5751232 44.6475185, -63.5751748 44.6476226, -63.5752126 44.6476127, -63.5753943 44.6475647))",OpenStreetMap
e24caf11-408c-455c-8255-b1fc319db657,,,"POLYGON ((-63.5755627 44.6474037, -63.5755487 44.6474077, -63.5753475 44.6474609, -63.5753996 44.6475631, -63.5756179 44.6475087, -63.5755627 44.6474037))",OpenStreetMap
1d0eea2c-1581-4477-a9b5-fb08f7be4c15,,,"POLYGON ((-63.5756179 44.6475087, -63.5753996 44.6475631, -63.5753943 44.6475647, -63.5754623 44.647703, -63.575496 44.6477709, -63.575723 44.6477143, -63.5756179 44.6475087))",OpenStreetMap
4f10c2ca-d96a-4e70-9d85-642b05b51aa2,,,"POLYGON ((-63.5761854 44.6477225, -63.5757514 44.6468925, -63.5755388 44.6469488, -63.5758708 44.6475837, -63.5759635 44.6477611, -63.5759728 44.6477788, -63.5761854 44.6477225))",OpenStreetMap
b1fff6c2-6fed-4063-bfe2-3461d7200902,Prince George Hotel,21.132946014404297,"POLYGON ((-63.5762026 44.6472488, -63.5759841 44.6468309, -63.5757514 44.6468925, -63.5761854 44.6477225, -63.5764181 44.6476609, -63.5762026 44.6472488))",OpenStreetMap
5cfd3d32-0c2f-4079-a772-1de1e287bdd3,St. Paul's Parish Hall,,"POLYGON ((-63.5754599 44.6472111, -63.5754478 44.6472142, -63.5754443 44.6472073, -63.5750404 44.6473097, -63.5750448 44.6473185, -63.5750272 44.6473229, -63.5751256 44.6475081, -63.5751382 44.647505, -63.5751422 44.6475134, -63.5753475 44.6474609, -63.5755487 44.6474077, -63.5755451 44.6474006, -63.5755565 44.6473979, -63.5754599 44.6472111))",OpenStreetMap
a24fe0e1-af57-4fae-b9d7-780783c61980,Wooden Monkey,,"POLYGON ((-63.5753846 44.6471029, -63.5753393 44.6470164, -63.5752216 44.6470477, -63.5752678 44.647136, -63.5753846 44.6471029))",OpenStreetMap
c8032103-a4b7-471b-8c12-fb1f85f33cb8,St. Paul's Parish House,,"POLYGON ((-63.5750741 44.6471246, -63.5750583 44.6470946, -63.5750102 44.6471074, -63.5749961 44.6470803, -63.5748945 44.6471073, -63.5749567 44.6472259, -63.5749754 44.6472195, -63.5751737 44.6471692, -63.5751695 44.6471609, -63.5751398 44.6471072, -63.5750741 44.6471246))",OpenStreetMap
c7dc7f1d-24f2-44d6-84b9-5cffecfa6cae,St. Paul’s Building,,"POLYGON ((-63.5742323 44.6469998, -63.5740338 44.6470469, -63.574081 44.6471476, -63.574339 44.6470864, -63.5742918 44.6469856, -63.5742323 44.6469998))",OpenStreetMap
1a6d3cf9-492e-4c32-a06d-807b2b4604b7,,,"POLYGON ((-63.5738294 44.6474581, -63.5740352 44.6474032, -63.5740022 44.6473405, -63.5737963 44.6473954, -63.5738294 44.6474581))",OpenStreetMap
cc1e654a-1499-4b64-b2f2-2917424fb996,,,"POLYGON ((-63.5739078 44.647492, -63.5740605 44.6474512, -63.5740352 44.6474032, -63.5738294 44.6474581, -63.5738547 44.6475061, -63.5739078 44.647492))",OpenStreetMap
dbaccd6c-f797-46c7-8c67-1db027d2433f,Cleverdon Building,,"POLYGON ((-63.5739344 44.6475424, -63.5740871 44.6475016, -63.5740605 44.6474512, -63.5739078 44.647492, -63.5739344 44.6475424))",OpenStreetMap
8beff351-5a92-443e-8b7b-3b4eec428e84,,,"POLYGON ((-63.5739666 44.6477066, -63.574167 44.6476532, -63.5741148 44.6475542, -63.5739022 44.6476109, -63.5739544 44.6477099, -63.5739666 44.6477066))",OpenStreetMap
1b8ab764-c3f1-4956-8cf3-1177449548a9,One Government Place,,"POLYGON ((-63.5738624 44.6475616, -63.5737823 44.6474096, -63.5735859 44.647462, -63.5737517 44.6477764, -63.5739454 44.6477248, -63.5738875 44.6476148, -63.5739022 44.6476109, -63.5741148 44.6475542, -63.5740871 44.6475016, -63.5739344 44.6475424, -63.5738624 44.6475616))",OpenStreetMap
31235761-da1b-4daa-aad3-3f20be954fd4,,,"POLYGON ((-63.5739666 44.6477066, -63.5739922 44.6477552, -63.5741926 44.6477018, -63.574167 44.6476532, -63.5739666 44.6477066))",OpenStreetMap
1669c4b6-927b-4e56-a19b-45dd4460b5bb,St Paul's Church,11.478050231933594,"POLYGON ((-63.5746682 44.6475763, -63.5748231 44.6475391, -63.5748118 44.6475151, -63.5748003 44.6474909, -63.5747759 44.6474968, -63.5746654 44.647268, -63.5746071 44.6472822, -63.574576 44.6472177, -63.5743416 44.647275, -63.5743731 44.6473401, -63.5743666 44.6473439, -63.5744741 44.6475692, -63.5744492 44.6475752, -63.5744606 44.6475992, -63.5744721 44.6476234, -63.5745842 44.6475965, -63.5746293 44.6475856, -63.5746398 44.6476077, -63.5746584 44.6476032, -63.5746787 44.6475982, -63.5746682 44.6475763))",OpenStreetMap
95a54dc7-a6a3-4345-b082-140d894cdd41,Dennis Building,10.284039497375488,"POLYGON ((-63.574142 44.6480967, -63.574089 44.6479937, -63.5738767 44.648049, -63.5739891 44.6482674, -63.5742014 44.6482121, -63.5741629 44.6481373, -63.5741823 44.6481322, -63.5741614 44.6480917, -63.574142 44.6480967))",OpenStreetMap
7fa36344-6999-4246-8da4-3f50c5cf00e3,Crowe Building,,"POLYGON ((-63.5742485 44.6478078, -63.5742227 44.6477588, -63.5740283 44.6478106, -63.5740541 44.6478597, -63.5742485 44.6478078))",OpenStreetMap
9764f990-bbbe-47b0-913f-792228a22bd5,Cabot Building,,"POLYGON ((-63.5740283 44.6478106, -63.5742227 44.6477588, -63.5741926 44.6477018, -63.5739922 44.6477552, -63.5740223 44.6478122, -63.5740283 44.6478106))",OpenStreetMap
37eb748c-0f03-431c-a4a4-15f0f5e0a743,Acadian Recorder Building,,"POLYGON ((-63.5739454 44.6477248, -63.5737517 44.6477764, -63.5737948 44.6478656, -63.5739907 44.647815, -63.5739454 44.6477248))",OpenStreetMap
b19bba3d-dcc8-482c-9b9c-66aae4078a4b,Province House,16.46308708190918,"POLYGON ((-63.573504 44.6477995, -63.573468 44.6477258, -63.573199 44.6477925, -63.5732363 44.6478689, -63.5732458 44.6478667, -63.573269 44.6479146, -63.5732576 44.6479172, -63.5733192 44.6480446, -63.5733344 44.6480412, -63.573357 44.6480876, -63.5733507 44.6480889, -63.5733879 44.6481653, -63.5733989 44.6481632, -63.5736177 44.6481083, -63.5736569 44.6480986, -63.5736178 44.6480187, -63.5736121 44.64802, -63.5735889 44.6479716, -63.5735984 44.647969, -63.5735386 44.6478457, -63.5735221 44.6478496, -63.5734983 44.6478008, -63.573504 44.6477995))",OpenStreetMap
ce1410bd-b561-4960-bc71-1cde61816d9c,Provincial Building,20.32700538635254,"POLYGON ((-63.5730203 44.6481694, -63.572856 44.647858, -63.5727558 44.6478818, -63.5725025 44.6479439, -63.572408 44.6479685, -63.5725739 44.6482856, -63.5730203 44.6481694))",OpenStreetMap
3ffe307f-14f4-41e1-8d58-5c98664ea731,Scotiabank,,"POLYGON ((-63.5727558 44.6478818, -63.572856 44.647858, -63.5727453 44.6476496, -63.5723026 44.6477586, -63.572408 44.6479685, -63.5725025 44.6479439, -63.5724762 44.6478903, -63.5727321 44.6478314, -63.5727558 44.6478818))",OpenStreetMap
1aa59cb6-b7ea-4e4d-b09f-7e8ed7ccf9d4,The Snug,,"POLYGON ((-63.572412 44.6474888, -63.5724501 44.6475651, -63.5725533 44.6475388, -63.5725152 44.6474625, -63.572412 44.6474888))",OpenStreetMap
88b82b97-e726-4ee9-9f65-c6df615b4524,,,"POLYGON ((-63.5725883 44.6473422, -63.5724701 44.6473721, -63.5725152 44.6474625, -63.5725533 44.6475388, -63.5726715 44.6475089, -63.5725883 44.6473422))",OpenStreetMap
5ff15aa0-eee2-4fd7-a344-3582fe9aab34,J.W. Johnston Building,15.754705429077148,"POLYGON ((-63.5736318 44.6469296, -63.5733477 44.6469994, -63.5735012 44.6473157, -63.5739851 44.6471968, -63.5738795 44.6469791, -63.5737331 44.6470151, -63.573718 44.646984, -63.5736646 44.6469971, -63.5736318 44.6469296))",OpenStreetMap
98c4730b-1397-4f9c-b4d1-0cba746f2f53,,,"POLYGON ((-63.5732098 44.6471372, -63.5730887 44.646899, -63.5726185 44.6470201, -63.5727396 44.6472582, -63.5732098 44.6471372))",OpenStreetMap
e00d1771-a26a-4fd0-b6f8-8dc8c151a2fc,Joseph Howe Building,,"POLYGON ((-63.5728412 44.647458, -63.5733114 44.6473369, -63.5732098 44.6471372, -63.5727396 44.6472582, -63.5728412 44.647458))",OpenStreetMap
3617eb21-9ff7-441f-b40b-9407b83afffb,Centennial Building,,"POLYGON ((-63.5730003 44.6468764, -63.5728213 44.646523, -63.5724553 44.6466169, -63.5726343 44.6469702, -63.5730003 44.6468764))",OpenStreetMap
54e74d4f-7e45-4599-8aa2-4e301edba6ed,Vogue Building,,"POLYGON ((-63.5735968 44.6464292, -63.5735437 44.6463236, -63.5732801 44.6463907, -63.5733332 44.6464963, -63.5735968 44.6464292))",OpenStreetMap
6bc42ec7-f231-4ea0-91a6-d0934512ed87,The Roy,,"POLYGON ((-63.5733168 44.6465156, -63.5732561 44.6463961, -63.5731182 44.6464316, -63.5731373 44.6464693, -63.5730753 44.6464853, -63.5732851 44.6468983, -63.5737686 44.646774, -63.5736004 44.6464427, -63.5733168 44.6465156))",OpenStreetMap
135532bd-7ff5-43e5-80dd-73dc2a60babb,Colwell Building,,"POLYGON ((-63.5738595 44.6469488, -63.5737865 44.6468036, -63.5735567 44.6468621, -63.5735903 44.6469288, -63.5737139 44.6468973, -63.5737534 44.6469758, -63.5738595 44.6469488))",OpenStreetMap
62573ca5-4016-454a-8592-fa3d48938e89,Phinney Building,,"POLYGON ((-63.5741277 44.6469487, -63.5741079 44.6469065, -63.573982 44.6469364, -63.5740338 44.6470469, -63.5742323 44.6469998, -63.5742003 44.6469315, -63.5741277 44.6469487))",OpenStreetMap
16568a55-ea11-4a53-afdc-3b2d193f3f99,Marble Building,,"POLYGON ((-63.5741421 44.6468006, -63.5739407 44.6468484, -63.573982 44.6469364, -63.5741079 44.6469065, -63.5741833 44.6468886, -63.5741421 44.6468006))",OpenStreetMap
4234abee-f7b1-4ac0-827c-2e9f028c6775,,,"POLYGON ((-63.5744765 44.6467194, -63.5744257 44.6466126, -63.5742835 44.6466468, -63.574118 44.6466858, -63.5738899 44.64674, -63.5739407 44.6468484, -63.5741421 44.6468006, -63.5743579 44.6467479, -63.5744676 44.6467215, -63.5744765 44.6467194))",OpenStreetMap
c3c4e835-538e-4588-8bf1-c293868d8553,,,"POLYGON ((-63.5746153 44.6470287, -63.5744676 44.6467215, -63.5743579 44.6467479, -63.5744059 44.6468476, -63.5742633 44.6468823, -63.5743012 44.646961, -63.5744215 44.6469317, -63.5744396 44.6469694, -63.5743423 44.6469931, -63.5743797 44.6470709, -63.574477 44.6470472, -63.5744835 44.6470608, -63.5746153 44.6470287))",OpenStreetMap
19fbc4c7-c6b2-4075-9ff9-5f343184acf7,,,"POLYGON ((-63.5744257 44.6466126, -63.5742765 44.646299, -63.5740102 44.6463631, -63.5741265 44.6466076, -63.5742507 44.6465777, -63.5742835 44.6466468, -63.5744257 44.6466126))",OpenStreetMap
bb69b6ae-1d9d-42b6-8427-d04ac4e7096e,,,"POLYGON ((-63.5739693 44.646373, -63.5737414 44.6464278, -63.5738899 44.64674, -63.574118 44.6466858, -63.5739693 44.646373))",OpenStreetMap
d73e002a-b9c7-43e6-993d-7cc3100747c4,,,"POLYGON ((-63.5742765 44.646299, -63.5742156 44.6461709, -63.5736805 44.6462997, -63.5737414 44.6464278, -63.5739693 44.646373, -63.5740102 44.6463631, -63.5742765 44.646299))",OpenStreetMap
41352074-fb5f-45fe-8864-331423068c5c,,,"POLYGON ((-63.5751033 44.6458136, -63.5751815 44.6457944, -63.5751537 44.6457369, -63.5750755 44.645756, -63.5751033 44.6458136))",OpenStreetMap
fb54fc77-e670-4743-b3e4-9b14d7fa0c5d,,,"POLYGON ((-63.5750755 44.645756, -63.575054 44.6457114, -63.5749164 44.645745, -63.5749657 44.6458472, -63.5751033 44.6458136, -63.5750755 44.645756))",OpenStreetMap
8bf7d4a9-87fe-4816-88cf-b03206fde6ad,Marriott Hotel,,"POLYGON ((-63.5743605 44.645996, -63.5747956 44.6458833, -63.5746169 44.6455342, -63.5745062 44.6455629, -63.5744982 44.6455474, -63.5744182 44.6455681, -63.574523 44.6457729, -63.574431 44.6457968, -63.5743965 44.6457294, -63.5742442 44.6457688, -63.5743605 44.645996))",OpenStreetMap
0b61de54-6465-4bbf-9925-2bbf2ba4d378,,,"POLYGON ((-63.5741866 44.6456564, -63.5742442 44.6457688, -63.5743965 44.6457294, -63.5743892 44.6457151, -63.5744352 44.6457032, -63.5743849 44.645605, -63.5742964 44.6456274, -63.5741866 44.6456564))",OpenStreetMap
d6e53362-b02f-4a2b-b5ca-c976b023aa16,Neptune Theatre,,"POLYGON ((-63.5738048 44.6458721, -63.5737985 44.6458742, -63.5737926 44.6458757, -63.573908 44.6460999, -63.5741595 44.6460345, -63.5740442 44.6458103, -63.5740342 44.6458124, -63.5738048 44.6458721))",OpenStreetMap
0f01eb9d-1a1d-4572-ad1e-7c0144fd9402,,,"POLYGON ((-63.5740342 44.6458124, -63.5739917 44.6457297, -63.5739571 44.6457387, -63.5737623 44.6457894, -63.5738048 44.6458721, -63.5740342 44.6458124))",OpenStreetMap
373b6c4b-c83d-490a-86f3-eba9c4a0b472,,,"POLYGON ((-63.5731783 44.6456915, -63.5730293 44.6457315, -63.5730398 44.6457512, -63.5729694 44.6457701, -63.5729861 44.6458017, -63.5730528 44.6457825, -63.5732017 44.6457424, -63.5731783 44.6456915))",OpenStreetMap
7d44b010-236e-426b-90cf-d1bd1f12b16f,Paramount Site,,"POLYGON ((-63.5732326 44.6457938, -63.5732017 44.6457424, -63.5730528 44.6457825, -63.5730836 44.6458338, -63.5732326 44.6457938))",OpenStreetMap
4f7d8c5e-1d7b-4eb1-a3e9-325da0d10b6f,Khyber Building,,"POLYGON ((-63.5737478 44.6458247, -63.5735004 44.645891, -63.5735487 44.6459825, -63.5737961 44.6459164, -63.5737478 44.6458247))",OpenStreetMap
7264d6ac-7ccd-45e2-aaac-3db9ad75a6f6,,,"POLYGON ((-63.5735751 44.6459791, -63.5736216 44.6460691, -63.5738446 44.6460108, -63.5737981 44.6459208, -63.5735751 44.6459791))",OpenStreetMap
185a9ecf-14d7-474a-b00d-f45655f472b7,Tramway Building,,"POLYGON ((-63.5736446 44.6461685, -63.5738926 44.6461038, -63.5738446 44.6460108, -63.5736216 44.6460691, -63.5735966 44.6460756, -63.5736446 44.6461685))",OpenStreetMap
2e528ee7-cd7b-4ae9-bcac-7158692af379,,,"POLYGON ((-63.5729842 44.6463252, -63.5734526 44.6462071, -63.5733448 44.6460001, -63.5728809 44.6461197, -63.5729842 44.6463252))",OpenStreetMap
